CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
OCDpediatric_casevsCN,L_bankssts,-0.13,0.016,,,297,370,0.1,0.37200000000000005
OCDpediatric_casevsCN,L_caudalanteriorcingulate,0.002,0.022000000000000002,,,316,396,0.983,0.983
OCDpediatric_casevsCN,L_caudalmiddlefrontal,-0.06,0.013000000000000001,,,321,405,0.428,0.614
OCDpediatric_casevsCN,L_cuneus,-0.184,0.011000000000000001,,,320,403,0.015,0.154
OCDpediatric_casevsCN,L_entorhinal,-0.045,0.03,,,287,370,0.572,0.747
OCDpediatric_casevsCN,L_fusiform,-0.092,0.011000000000000001,,,314,399,0.23,0.575
OCDpediatric_casevsCN,L_inferiorparietal,-0.305,0.012,,,301,385,9.60E-05,0.006999999999999999
OCDpediatric_casevsCN,L_inferiortemporal,-0.085,0.013999999999999999,,,315,398,0.265,0.594
OCDpediatric_casevsCN,L_isthmuscingulate,-0.124,0.017,,,322,399,0.101,0.37200000000000005
OCDpediatric_casevsCN,L_lateraloccipital,-0.256,0.01,,,319,402,0.001,0.018000000000000002
OCDpediatric_casevsCN,L_lateralorbitofrontal,0.099,0.013999999999999999,,,324,406,0.19,0.545
OCDpediatric_casevsCN,L_lingual,-0.068,0.01,,,321,403,0.37,0.601
OCDpediatric_casevsCN,L_medialorbitofrontal,-0.075,0.015,,,320,400,0.325,0.594
OCDpediatric_casevsCN,L_middletemporal,-0.083,0.015,,,309,389,0.283,0.594
OCDpediatric_casevsCN,L_parahippocampal,-0.039,0.024,,,317,395,0.612,0.7490000000000001
OCDpediatric_casevsCN,L_paracentral,-0.11,0.013999999999999999,,,321,403,0.147,0.515
OCDpediatric_casevsCN,L_parsopercularis,-0.063,0.013000000000000001,,,319,399,0.405,0.614
OCDpediatric_casevsCN,L_parsorbitalis,-0.017,0.02,,,322,403,0.824,0.888
OCDpediatric_casevsCN,L_parstriangularis,-0.009000000000000001,0.013999999999999999,,,321,403,0.906,0.9470000000000001
OCDpediatric_casevsCN,L_pericalcarine,-0.14300000000000002,0.011000000000000001,,,320,402,0.059,0.297
OCDpediatric_casevsCN,L_postcentral,-0.085,0.01,,,312,391,0.267,0.594
OCDpediatric_casevsCN,L_posteriorcingulate,-0.132,0.013999999999999999,,,320,401,0.083,0.35200000000000004
OCDpediatric_casevsCN,L_precentral,-0.099,0.011000000000000001,,,313,397,0.195,0.545
OCDpediatric_casevsCN,L_precuneus,-0.207,0.011000000000000001,,,320,403,0.006,0.075
OCDpediatric_casevsCN,L_rostralanteriorcingulate,0.077,0.021,,,316,395,0.316,0.594
OCDpediatric_casevsCN,L_rostralmiddlefrontal,-0.026000000000000002,0.012,,,321,406,0.731,0.8390000000000001
OCDpediatric_casevsCN,L_superiorfrontal,-0.06,0.013000000000000001,,,316,397,0.428,0.614
OCDpediatric_casevsCN,L_superiorparietal,-0.24100000000000002,0.011000000000000001,,,317,402,0.002,0.027000000000000003
OCDpediatric_casevsCN,L_superiortemporal,0.012,0.013999999999999999,,,304,381,0.873,0.9259999999999999
OCDpediatric_casevsCN,L_supramarginal,-0.152,0.012,,,299,383,0.053,0.297
OCDpediatric_casevsCN,L_frontalpole,-0.044000000000000004,0.027999999999999997,,,323,405,0.556,0.747
OCDpediatric_casevsCN,L_temporalpole,0.028999999999999998,0.032,,,321,399,0.707,0.8240000000000001
OCDpediatric_casevsCN,L_transversetemporal,-0.098,0.017,,,322,404,0.193,0.545
OCDpediatric_casevsCN,L_insula,-0.004,0.013000000000000001,,,315,389,0.953,0.9670000000000001
OCDpediatric_casevsCN,R_bankssts,-0.11,0.016,,,298,384,0.158,0.527
OCDpediatric_casevsCN,R_caudalanteriorcingulate,0.065,0.021,,,310,401,0.398,0.614
OCDpediatric_casevsCN,R_caudalmiddlefrontal,-0.133,0.013999999999999999,,,318,399,0.079,0.35200000000000004
OCDpediatric_casevsCN,R_cuneus,-0.157,0.012,,,323,401,0.038,0.26899999999999996
OCDpediatric_casevsCN,R_entorhinal,-0.019,0.031,,,276,349,0.818,0.888
