CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
BD_CasesvsCN_adult,L_bankssts,-0.207,0.031,,,2579,1830,1.61E-11,2.03E-09
BD_CasesvsCN_adult,L_caudalanteriorcingulate,-0.095,0.031,,,2580,1836,1.88E-03,0.042
BD_CasesvsCN_adult,L_caudalmiddlefrontal,-0.266,0.031,,,2581,1835,5.85E-18,2.76E-15
BD_CasesvsCN_adult,L_cuneus,-0.056,0.031,,,2579,1835,0.068,0.421
BD_CasesvsCN_adult,L_entorhinal,-0.036,0.031,,,2569,1803,0.244,0.691
BD_CasesvsCN_adult,L_fusiform,-0.288,0.031,,,2580,1835,8.25E-21,7.80E-18
BD_CasesvsCN_adult,L_inferiorparietal,-0.265,0.031,,,2580,1834,6.84E-18,2.87E-15
BD_CasesvsCN_adult,L_inferiortemporal,-0.25,0.031,,,2576,1824,5.01E-16,1.26E-13
BD_CasesvsCN_adult,L_isthmuscingulate,-0.132,0.031,,,2580,1836,1.60E-05,7.36E-04
BD_CasesvsCN_adult,L_lateraloccipital,-0.156,0.031,,,2577,1832,3.63E-07,2.36E-05
BD_CasesvsCN_adult,L_lateralorbitofrontal,-0.216,0.031,,,2581,1835,1.97E-12,3.11E-10
BD_CasesvsCN_adult,L_lingual,-0.208,0.031,,,2580,1835,1.26E-11,1.71E-09
BD_CasesvsCN_adult,L_medialorbitofrontal,-0.199,0.031,,,2572,1826,1.01E-10,1.12E-08
BD_CasesvsCN_adult,L_middletemporal,-0.252,0.031,,,2579,1831,2.77E-16,7.47E-14
BD_CasesvsCN_adult,L_parahippocampal,-0.022,0.031,,,2581,1820,0.479,0.839
BD_CasesvsCN_adult,L_paracentral,-0.137,0.031,,,2581,1836,7.71E-06,4.10E-04
BD_CasesvsCN_adult,L_parsopercularis,-0.293,0.031,,,2581,1837,1.71E-21,2.16E-18
BD_CasesvsCN_adult,L_parsorbitalis,-0.246,0.031,,,2580,1837,1.34E-15,2.98E-13
BD_CasesvsCN_adult,L_parstriangularis,-0.27,0.031,,,2581,1837,1.65E-18,1.04E-15
BD_CasesvsCN_adult,L_pericalcarine,0.02,0.031,,,2578,1836,0.51,0.843
BD_CasesvsCN_adult,L_postcentral,-0.096,0.031,,,2580,1830,1.79E-03,0.04
BD_CasesvsCN_adult,L_posteriorcingulate,-0.112,0.031,,,2580,1837,2.74E-04,9.24E-03
BD_CasesvsCN_adult,L_precentral,-0.211,0.031,,,2580,1833,7.37E-12,1.12E-09
BD_CasesvsCN_adult,L_precuneus,-0.209,0.031,,,2581,1837,1.04E-11,1.51E-09
BD_CasesvsCN_adult,L_rostralanteriorcingulate,-0.153,0.031,,,2578,1834,5.97E-07,3.82E-05
BD_CasesvsCN_adult,L_rostralmiddlefrontal,-0.276,0.031,,,2579,1837,2.99E-19,2.26E-16
BD_CasesvsCN_adult,L_superiorfrontal,-0.233,0.031,,,2581,1835,3.97E-14,7.91E-12
BD_CasesvsCN_adult,L_superiorparietal,-0.161,0.031,,,2580,1837,1.46E-07,1.01E-05
BD_CasesvsCN_adult,L_superiortemporal,-0.209,0.031,,,2574,1829,1.08E-11,1.51E-09
BD_CasesvsCN_adult,L_supramarginal,-0.253,0.031,,,2580,1837,2.30E-16,6.70E-14
BD_CasesvsCN_adult,L_frontalpole,-0.118,0.031,,,2578,1836,1.18E-04,4.71E-03
BD_CasesvsCN_adult,L_temporalpole,-0.116,0.031,,,2572,1812,1.70E-04,6.22E-03
BD_CasesvsCN_adult,L_transversetemporal,-0.12,0.031,,,2579,1837,9.06E-05,3.64E-03
BD_CasesvsCN_adult,L_insula,-0.198,0.031,,,2578,1836,1.14E-10,1.23E-08
BD_CasesvsCN_adult,R_bankssts,-0.125,0.031,,,2574,1832,5.00E-05,2.05E-03
BD_CasesvsCN_adult,R_caudalanteriorcingulate,-0.063,0.031,,,2571,1834,0.039,0.329
BD_CasesvsCN_adult,R_caudalmiddlefrontal,-0.208,0.031,,,2573,1835,1.32E-11,1.72E-09
BD_CasesvsCN_adult,R_cuneus,-0.029,0.031,,,2572,1833,0.352,0.774
BD_CasesvsCN_adult,R_entorhinal,-0.084,0.031,,,2567,1797,6.59E-03,0.105
BD_CasesvsCN_adult,R_fusiform,-0.267,0.031,,,2570,1833,4.77E-18,2.58E-15
BD_CasesvsCN_adult,R_inferiorparietal,-0.258,0.031,,,2574,1834,5.19E-17,1.78E-14
BD_CasesvsCN_adult,R_inferiortemporal,-0.189,0.031,,,2572,1827,8.29E-10,8.25E-08
BD_CasesvsCN_adult,R_isthmuscingulate,-0.183,0.031,,,2573,1834,2.49E-09,2.30E-07
BD_CasesvsCN_adult,R_lateraloccipital,-0.219,0.031,,,2571,1832,1.24E-12,2.03E-10
BD_CasesvsCN_adult,R_lateralorbitofrontal,-0.207,0.031,,,2573,1833,1.85E-11,2.26E-09
BD_CasesvsCN_adult,R_lingual,-0.197,0.031,,,2574,1835,1.40E-10,1.47E-08
BD_CasesvsCN_adult,R_medialorbitofrontal,-0.23,0.031,,,2567,1823,9.15E-14,1.65E-11
BD_CasesvsCN_adult,R_middletemporal,-0.219,0.031,,,2572,1833,1.15E-12,1.97E-10
BD_CasesvsCN_adult,R_parahippocampal,-0.086,0.031,,,2573,1824,5.36E-03,0.091
BD_CasesvsCN_adult,R_paracentral,-0.14,0.031,,,2574,1834,5.24E-06,2.91E-04
BD_CasesvsCN_adult,R_parsopercularis,-0.248,0.031,,,2574,1834,7.95E-16,1.88E-13
BD_CasesvsCN_adult,R_parsorbitalis,-0.241,0.031,,,2572,1835,4.85E-15,1.02E-12
BD_CasesvsCN_adult,R_parstriangularis,-0.231,0.031,,,2574,1835,6.79E-14,1.28E-11
BD_CasesvsCN_adult,R_pericalcarine,0.015,0.031,,,2574,1832,0.626,0.896
BD_CasesvsCN_adult,R_postcentral,-0.075,0.031,,,2570,1828,0.014,0.178
BD_CasesvsCN_adult,R_posteriorcingulate,-0.166,0.031,,,2574,1834,6.20E-08,4.60E-06
BD_CasesvsCN_adult,R_precentral,-0.179,0.031,,,2569,1830,6.14E-09,5.40E-07
BD_CasesvsCN_adult,R_precuneus,-0.188,0.031,,,2574,1835,1.03E-09,1.00E-07
BD_CasesvsCN_adult,R_rostralanteriorcingulate,-0.087,0.031,,,2570,1833,4.84E-03,0.086
BD_CasesvsCN_adult,R_rostralmiddlefrontal,-0.264,0.031,,,2572,1832,1.21E-17,4.57E-15
BD_CasesvsCN_adult,R_superiorfrontal,-0.256,0.031,,,2574,1833,9.09E-17,2.86E-14
BD_CasesvsCN_adult,R_superiorparietal,-0.158,0.031,,,2574,1834,2.53E-07,1.70E-05
BD_CasesvsCN_adult,R_superiortemporal,-0.194,0.031,,,2564,1823,2.87E-10,2.93E-08
BD_CasesvsCN_adult,R_supramarginal,-0.184,0.031,,,2565,1828,2.12E-09,2.00E-07
BD_CasesvsCN_adult,R_frontalpole,-0.102,0.031,,,2570,1832,9.41E-04,0.024
BD_CasesvsCN_adult,R_temporalpole,-0.059,0.031,,,2563,1810,0.057,0.391
BD_CasesvsCN_adult,R_transversetemporal,-0.109,0.031,,,2574,1834,3.76E-04,0.012
BD_CasesvsCN_adult,R_insula,-0.168,0.031,,,2567,1832,4.64E-08,3.58E-06
