SurfaceArea,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
SCZ_case_vs_controls,L_bankssts,-0.17800000000000002,0.03,,,4995,4341,1.6899999999999997e-09,1.1299999999999999e-08
SCZ_case_vs_controls,L_caudalanteriorcingulate,-0.128,0.036000000000000004,,,5050,4420,0.000414,0.000508
SCZ_case_vs_controls,L_caudalmiddlefrontal,-0.159,0.034,,,5049,4406,2.7e-06,5.3e-06
SCZ_case_vs_controls,L_cuneus,-0.17,0.034,,,5012,4353,6.15e-07,1.49e-06
SCZ_case_vs_controls,L_entorhinal,-0.149,0.027999999999999997,,,4938,4302,1.12e-07,3.7200000000000005e-07
SCZ_case_vs_controls,L_fusiform,-0.21600000000000003,0.031,,,5007,4368,2.59e-12,1.8200000000000002e-10
SCZ_case_vs_controls,L_inferiorparietal,-0.185,0.036000000000000004,,,4980,4310,2.64e-07,7.39e-07
SCZ_case_vs_controls,L_inferiortemporal,-0.207,0.033,,,5004,4340,3.67e-10,6.42e-09
SCZ_case_vs_controls,L_isthmuscingulate,-0.066,0.039,,,5051,4419,0.0858,0.087
SCZ_case_vs_controls,L_lateraloccipital,-0.17,0.036000000000000004,,,5020,4368,1.93e-06,4.1e-06
SCZ_case_vs_controls,L_lateralorbitofrontal,-0.179,0.043,,,5050,4426,2.7699999999999996e-05,4.210000000000001e-05
SCZ_case_vs_controls,L_lingual,-0.14800000000000002,0.037000000000000005,,,5046,4415,5.489999999999999e-05,7.840000000000001e-05
SCZ_case_vs_controls,L_medialorbitofrontal,-0.106,0.048,,,5040,4416,0.0262,0.0269
SCZ_case_vs_controls,L_middletemporal,-0.2,0.038,,,4977,4299,1.67e-07,4.879999999999999e-07
SCZ_case_vs_controls,L_parahippocampal,-0.11,0.027999999999999997,,,5035,4396,9.58e-05,0.000131
SCZ_case_vs_controls,L_paracentral,-0.087,0.031,,,5049,4416,0.0058,0.0061600000000000005
SCZ_case_vs_controls,L_parsopercularis,-0.151,0.033,,,5037,4386,5.03e-06,9.03e-06
SCZ_case_vs_controls,L_parsorbitalis,-0.192,0.04,,,5029,4390,2.09e-06,4.31e-06
SCZ_case_vs_controls,L_parstriangularis,-0.13699999999999998,0.034,,,5021,4371,5.379999999999999e-05,7.840000000000001e-05
SCZ_case_vs_controls,L_pericalcarine,-0.133,0.042,,,5053,4425,0.00146,0.00165
SCZ_case_vs_controls,L_postcentral,-0.191,0.034,,,5035,4409,3.03e-08,1.33e-07
SCZ_case_vs_controls,L_posteriorcingulate,-0.11699999999999999,0.036000000000000004,,,5052,4422,0.00131,0.00151
SCZ_case_vs_controls,L_precentral,-0.175,0.04,,,5049,4406,1.1599999999999999e-05,1.98e-05
SCZ_case_vs_controls,L_precuneus,-0.139,0.036000000000000004,,,5040,4401,0.00010400000000000001,0.00014
SCZ_case_vs_controls,L_rostralanteriorcingulate,-0.159,0.039,,,5043,4417,3.6099999999999997e-05,5.3700000000000004e-05
SCZ_case_vs_controls,L_rostralmiddlefrontal,-0.196,0.037000000000000005,,,5036,4372,9.95e-08,3.48e-07
SCZ_case_vs_controls,L_superiorfrontal,-0.222,0.037000000000000005,,,5048,4413,2.27e-09,1.22e-08
SCZ_case_vs_controls,L_superiorparietal,-0.19,0.032,,,5007,4347,1.7800000000000003e-09,1.1299999999999999e-08
SCZ_case_vs_controls,L_superiortemporal,-0.196,0.032,,,4974,4289,8.160000000000001e-10,9.150000000000001e-09
SCZ_case_vs_controls,L_supramarginal,-0.12,0.034,,,4961,4284,0.00035,0.000446
SCZ_case_vs_controls,L_frontalpole,-0.099,0.037000000000000005,,,5054,4425,0.00705,0.007370000000000001
SCZ_case_vs_controls,L_temporalpole,-0.096,0.022000000000000002,,,5017,4383,1.77e-05,2.8199999999999998e-05
SCZ_case_vs_controls,L_transversetemporal,-0.151,0.025,,,5045,4423,1.0499999999999999e-09,9.150000000000001e-09
SCZ_case_vs_controls,L_insula,-0.122,0.042,,,5043,4416,0.0034700000000000004,0.0038200000000000005
SCZ_case_vs_controls,R_bankssts,-0.17300000000000001,0.032,,,5010,4373,4.26e-08,1.7600000000000001e-07
SCZ_case_vs_controls,R_caudalanteriorcingulate,-0.156,0.026000000000000002,,,5046,4419,2.2e-09,1.22e-08
SCZ_case_vs_controls,R_caudalmiddlefrontal,-0.163,0.035,,,5029,4392,3.65e-06,6.72e-06
SCZ_case_vs_controls,R_cuneus,-0.155,0.037000000000000005,,,5020,4380,2.35e-05,3.66e-05
SCZ_case_vs_controls,R_entorhinal,-0.098,0.03,,,4892,4206,0.00117,0.00137
SCZ_case_vs_controls,R_fusiform,-0.22,0.036000000000000004,,,5006,4341,1.4800000000000003e-09,1.1299999999999999e-08
SCZ_case_vs_controls,R_inferiorparietal,-0.192,0.03,,,4972,4297,2.4899999999999997e-10,5.8e-09
SCZ_case_vs_controls,R_inferiortemporal,-0.20600000000000002,0.042,,,4992,4335,8.37e-07,1.95e-06
SCZ_case_vs_controls,R_isthmuscingulate,-0.04,0.033,,,5035,4405,0.23,0.23
SCZ_case_vs_controls,R_lateraloccipital,-0.158,0.036000000000000004,,,5006,4350,1.12e-05,1.95e-05
SCZ_case_vs_controls,R_lateralorbitofrontal,-0.15,0.038,,,5032,4393,8.22e-05,0.00011499999999999999
SCZ_case_vs_controls,R_lingual,-0.168,0.033,,,5047,4412,3.09e-07,8.33e-07
SCZ_case_vs_controls,R_medialorbitofrontal,-0.182,0.042,,,5015,4379,1.64e-05,2.6700000000000002e-05
SCZ_case_vs_controls,R_middletemporal,-0.21100000000000002,0.044000000000000004,,,4983,4318,1.2e-06,2.62e-06
SCZ_case_vs_controls,R_parahippocampal,-0.132,0.035,,,5027,4372,0.00018899999999999999,0.000246
SCZ_case_vs_controls,R_paracentral,-0.11699999999999999,0.031,,,5042,4414,0.000131,0.000173
SCZ_case_vs_controls,R_parsopercularis,-0.146,0.027000000000000003,,,5003,4362,5.49e-08,2.03e-07
SCZ_case_vs_controls,R_parsorbitalis,-0.175,0.033,,,5021,4393,1.67e-07,4.879999999999999e-07
