CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
MDDadult_casevsCN_recurrent,L_bankssts,-0.038,0.036,,,7373,1206,0.284,0.497
MDDadult_casevsCN_recurrent,L_caudalanteriorcingulate,-0.018,0.054,,,7442,1301,0.736,0.805
MDDadult_casevsCN_recurrent,L_caudalmiddlefrontal,-0.037,0.058,,,7440,1300,0.516,0.719
MDDadult_casevsCN_recurrent,L_cuneus,0.053,0.035,,,7444,1300,0.126,0.339
MDDadult_casevsCN_recurrent,L_entorhinal,-0.004,0.035,,,7399,1272,0.918,0.945
MDDadult_casevsCN_recurrent,L_fusiform,-0.117,0.053,,,7438,1296,0.029,0.223
MDDadult_casevsCN_recurrent,L_inferiorparietal,-0.061,0.035,,,7430,1296,0.083,0.269
MDDadult_casevsCN_recurrent,L_inferiortemporal,-0.045,0.078,,,7422,1276,0.565,0.719
MDDadult_casevsCN_recurrent,L_isthmuscingulate,-0.105,0.035,,,7448,1297,0.003,0.103
MDDadult_casevsCN_recurrent,L_lateraloccipital,-0.018,0.035,,,7437,1298,0.602,0.737
MDDadult_casevsCN_recurrent,L_lateralorbitofrontal,-0.068,0.057,,,7430,1299,0.228,0.443
MDDadult_casevsCN_recurrent,L_lingual,0.023,0.056,,,7432,1300,0.684,0.789
MDDadult_casevsCN_recurrent,L_medialorbitofrontal,-0.144,0.035,,,7411,1293,4.03E-05,0.003
MDDadult_casevsCN_recurrent,L_middletemporal,-0.086,0.042,,,7387,1235,0.044,0.235
MDDadult_casevsCN_recurrent,L_parahippocampal,-0.103,0.075,,,7441,1297,0.171,0.374
MDDadult_casevsCN_recurrent,L_paracentral,-0.021,0.035,,,7443,1300,0.543,0.719
MDDadult_casevsCN_recurrent,L_parsopercularis,-0.119,0.063,,,7448,1299,0.058,0.244
MDDadult_casevsCN_recurrent,L_parsorbitalis,-0.075,0.054,,,7445,1300,0.167,0.374
MDDadult_casevsCN_recurrent,L_parstriangularis,-0.057,0.035,,,7443,1297,0.104,0.317
MDDadult_casevsCN_recurrent,L_pericalcarine,0.106,0.074,,,7437,1295,0.149,0.374
MDDadult_casevsCN_recurrent,L_postcentral,0.048,0.035,,,7423,1294,0.169,0.374
MDDadult_casevsCN_recurrent,L_posteriorcingulate,-0.128,0.063,,,7446,1300,0.042,0.235
MDDadult_casevsCN_recurrent,L_precentral,-0.039,0.035,,,7431,1297,0.27,0.497
MDDadult_casevsCN_recurrent,L_precuneus,-0.038,0.051,,,7441,1297,0.456,0.655
MDDadult_casevsCN_recurrent,L_rostralanteriorcingulate,-0.163,0.061,,,7448,1297,0.008,0.128
MDDadult_casevsCN_recurrent,L_rostralmiddlefrontal,-0.051,0.035,,,7446,1300,0.145,0.374
MDDadult_casevsCN_recurrent,L_superiorfrontal,-0.054,0.035,,,7444,1300,0.126,0.339
MDDadult_casevsCN_recurrent,L_superiorparietal,-0.002,0.046,,,7437,1298,0.961,0.961
MDDadult_casevsCN_recurrent,L_superiortemporal,0.013,0.067,,,7350,1224,0.845,0.883
MDDadult_casevsCN_recurrent,L_supramarginal,-0.035,0.035,,,7401,1271,0.319,0.539
MDDadult_casevsCN_recurrent,L_frontalpole,0.036,0.048,,,7448,1300,0.446,0.655
MDDadult_casevsCN_recurrent,L_temporalpole,0.032,0.041,,,7409,1275,0.436,0.655
MDDadult_casevsCN_recurrent,L_transversetemporal,-0.018,0.045,,,7427,1299,0.692,0.789
MDDadult_casevsCN_recurrent,L_insula,-0.1,0.044,,,7444,1298,0.024,0.211
MDDadult_casevsCN_recurrent,R_bankssts,-0.092,0.035,,,7407,1243,0.009,0.128
MDDadult_casevsCN_recurrent,R_caudalanteriorcingulate,-0.079,0.044,,,7447,1298,0.068,0.244
MDDadult_casevsCN_recurrent,R_caudalmiddlefrontal,-0.016,0.041,,,7442,1302,0.698,0.789
MDDadult_casevsCN_recurrent,R_cuneus,0.034,0.067,,,7446,1297,0.61,0.737
MDDadult_casevsCN_recurrent,R_entorhinal,-0.049,0.035,,,7396,1268,0.17,0.374
MDDadult_casevsCN_recurrent,R_fusiform,-0.107,0.056,,,7442,1298,0.058,0.244
MDDadult_casevsCN_recurrent,R_inferiorparietal,-0.033,0.045,,,7433,1298,0.459,0.655
MDDadult_casevsCN_recurrent,R_inferiortemporal,-0.116,0.047,,,7433,1287,0.013,0.154
MDDadult_casevsCN_recurrent,R_isthmuscingulate,-0.068,0.035,,,7443,1299,0.051,0.244
MDDadult_casevsCN_recurrent,R_lateraloccipital,0.018,0.035,,,7442,1298,0.61,0.737
MDDadult_casevsCN_recurrent,R_lateralorbitofrontal,-0.14,0.077,,,7436,1302,0.07,0.244
MDDadult_casevsCN_recurrent,R_lingual,0.015,0.048,,,7433,1297,0.759,0.817
MDDadult_casevsCN_recurrent,R_medialorbitofrontal,-0.177,0.074,,,7430,1297,0.017,0.173
MDDadult_casevsCN_recurrent,R_middletemporal,-0.097,0.035,,,7431,1290,0.005,0.127
MDDadult_casevsCN_recurrent,R_parahippocampal,-0.127,0.068,,,7446,1297,0.062,0.244
MDDadult_casevsCN_recurrent,R_paracentral,0.016,0.035,,,7443,1302,0.649,0.77
MDDadult_casevsCN_recurrent,R_parsopercularis,-0.012,0.05,,,7443,1297,0.803,0.851
MDDadult_casevsCN_recurrent,R_parsorbitalis,-0.044,0.045,,,7447,1300,0.323,0.539
MDDadult_casevsCN_recurrent,R_parstriangularis,-0.041,0.07,,,7437,1297,0.557,0.719
MDDadult_casevsCN_recurrent,R_pericalcarine,0.057,0.045,,,7425,1297,0.203,0.418
MDDadult_casevsCN_recurrent,R_postcentral,0.043,0.035,,,7436,1299,0.218,0.437
MDDadult_casevsCN_recurrent,R_posteriorcingulate,-0.131,0.065,,,7446,1300,0.043,0.235
MDDadult_casevsCN_recurrent,R_precentral,-0.021,0.035,,,7437,1294,0.55,0.719
