CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
OCDpediatric_medicatedcasesvsCN,L_bankssts,-0.154,0.021,,,297,160,0.124,0.349
OCDpediatric_medicatedcasesvsCN,L_caudalanteriorcingulate,-0.121,0.027000000000000003,,,316,181,0.2,0.43799999999999994
OCDpediatric_medicatedcasesvsCN,L_caudalmiddlefrontal,-0.105,0.016,,,321,183,0.263,0.503
OCDpediatric_medicatedcasesvsCN,L_cuneus,-0.18100000000000002,0.015,,,320,181,0.055999999999999994,0.3
OCDpediatric_medicatedcasesvsCN,L_entorhinal,-0.106,0.038,,,287,172,0.281,0.503
OCDpediatric_medicatedcasesvsCN,L_fusiform,-0.147,0.013999999999999999,,,314,179,0.122,0.349
OCDpediatric_medicatedcasesvsCN,L_inferiorparietal,-0.314,0.015,,,301,173,0.001,0.022000000000000002
OCDpediatric_medicatedcasesvsCN,L_inferiortemporal,-0.11699999999999999,0.018000000000000002,,,315,177,0.22,0.45399999999999996
OCDpediatric_medicatedcasesvsCN,L_isthmuscingulate,-0.133,0.022000000000000002,,,322,178,0.161,0.40299999999999997
OCDpediatric_medicatedcasesvsCN,L_lateraloccipital,-0.321,0.012,,,319,181,0.001,0.022000000000000002
OCDpediatric_medicatedcasesvsCN,L_lateralorbitofrontal,0.098,0.018000000000000002,,,324,182,0.3,0.511
OCDpediatric_medicatedcasesvsCN,L_lingual,-0.10400000000000001,0.013000000000000001,,,321,181,0.273,0.503
OCDpediatric_medicatedcasesvsCN,L_medialorbitofrontal,-0.027000000000000003,0.019,,,320,179,0.779,0.909
OCDpediatric_medicatedcasesvsCN,L_middletemporal,-0.153,0.018000000000000002,,,309,173,0.114,0.349
OCDpediatric_medicatedcasesvsCN,L_parahippocampal,-0.059000000000000004,0.031,,,317,175,0.54,0.772
OCDpediatric_medicatedcasesvsCN,L_paracentral,-0.159,0.017,,,321,180,0.09300000000000001,0.349
OCDpediatric_medicatedcasesvsCN,L_parsopercularis,-0.092,0.016,,,319,180,0.33399999999999996,0.556
OCDpediatric_medicatedcasesvsCN,L_parsorbitalis,-0.033,0.025,,,322,182,0.7290000000000001,0.895
OCDpediatric_medicatedcasesvsCN,L_parstriangularis,0.034,0.018000000000000002,,,321,180,0.7190000000000001,0.895
OCDpediatric_medicatedcasesvsCN,L_pericalcarine,-0.158,0.013999999999999999,,,320,179,0.09699999999999999,0.349
OCDpediatric_medicatedcasesvsCN,L_postcentral,-0.054000000000000006,0.012,,,312,182,0.569,0.7959999999999999
OCDpediatric_medicatedcasesvsCN,L_posteriorcingulate,-0.158,0.018000000000000002,,,320,181,0.095,0.349
OCDpediatric_medicatedcasesvsCN,L_precentral,-0.14400000000000002,0.013999999999999999,,,313,182,0.13,0.349
OCDpediatric_medicatedcasesvsCN,L_precuneus,-0.23800000000000002,0.015,,,320,181,0.012,0.11699999999999999
OCDpediatric_medicatedcasesvsCN,L_rostralanteriorcingulate,0.027999999999999997,0.026000000000000002,,,316,178,0.769,0.909
OCDpediatric_medicatedcasesvsCN,L_rostralmiddlefrontal,-0.011000000000000001,0.015,,,321,183,0.909,0.968
OCDpediatric_medicatedcasesvsCN,L_superiorfrontal,-0.129,0.017,,,316,179,0.17600000000000002,0.41100000000000003
OCDpediatric_medicatedcasesvsCN,L_superiorparietal,-0.309,0.013000000000000001,,,317,183,0.001,0.022000000000000002
OCDpediatric_medicatedcasesvsCN,L_superiortemporal,-0.021,0.017,,,304,173,0.8320000000000001,0.94
OCDpediatric_medicatedcasesvsCN,L_supramarginal,-0.183,0.016,,,299,173,0.06,0.3
OCDpediatric_medicatedcasesvsCN,L_frontalpole,0.004,0.034,,,323,183,0.965,0.968
OCDpediatric_medicatedcasesvsCN,L_temporalpole,0.042,0.040999999999999995,,,321,181,0.659,0.8759999999999999
OCDpediatric_medicatedcasesvsCN,L_transversetemporal,-0.115,0.022000000000000002,,,322,183,0.22,0.45399999999999996
OCDpediatric_medicatedcasesvsCN,L_insula,0.004,0.017,,,315,171,0.9640000000000001,0.968
OCDpediatric_medicatedcasesvsCN,R_bankssts,-0.131,0.021,,,298,175,0.17600000000000002,0.41100000000000003
OCDpediatric_medicatedcasesvsCN,R_caudalanteriorcingulate,0.063,0.027000000000000003,,,310,181,0.51,0.772
OCDpediatric_medicatedcasesvsCN,R_caudalmiddlefrontal,-0.192,0.018000000000000002,,,318,181,0.043,0.248
OCDpediatric_medicatedcasesvsCN,R_cuneus,-0.255,0.016,,,323,182,0.006999999999999999,0.081
OCDpediatric_medicatedcasesvsCN,R_entorhinal,-0.01,0.039,,,276,162,0.917,0.968
OCDpediatric_medicatedcasesvsCN,R_fusiform,-0.031,0.013999999999999999,,,314,179,0.7440000000000001,0.898
OCDpediatric_medicatedcasesvsCN,R_inferiorparietal,-0.305,0.015,,,309,176,0.002,0.022000000000000002
OCDpediatric_medicatedcasesvsCN,R_inferiortemporal,-0.08800000000000001,0.017,,,320,178,0.354,0.5760000000000001
OCDpediatric_medicatedcasesvsCN,R_isthmuscingulate,-0.049,0.022000000000000002,,,322,180,0.605,0.83
OCDpediatric_medicatedcasesvsCN,R_lateraloccipital,-0.23399999999999999,0.013000000000000001,,,321,181,0.013000000000000001,0.11699999999999999
OCDpediatric_medicatedcasesvsCN,R_lateralorbitofrontal,0.1,0.018000000000000002,,,322,183,0.28800000000000003,0.503
OCDpediatric_medicatedcasesvsCN,R_lingual,-0.038,0.013000000000000001,,,323,182,0.684,0.8759999999999999
OCDpediatric_medicatedcasesvsCN,R_medialorbitofrontal,0.145,0.02,,,319,178,0.127,0.349
OCDpediatric_medicatedcasesvsCN,R_middletemporal,-0.102,0.017,,,307,179,0.285,0.503
OCDpediatric_medicatedcasesvsCN,R_parahippocampal,-0.10300000000000001,0.027000000000000003,,,317,178,0.278,0.503
OCDpediatric_medicatedcasesvsCN,R_paracentral,-0.153,0.017,,,323,181,0.105,0.349
OCDpediatric_medicatedcasesvsCN,R_parsopercularis,-0.158,0.018000000000000002,,,316,178,0.09699999999999999,0.349
OCDpediatric_medicatedcasesvsCN,R_parsorbitalis,0.067,0.024,,,322,182,0.47600000000000003,0.74
OCDpediatric_medicatedcasesvsCN,R_parstriangularis,0.006,0.018000000000000002,,,321,182,0.9520000000000001,0.968
OCDpediatric_medicatedcasesvsCN,R_pericalcarine,-0.21100000000000002,0.015,,,323,182,0.025,0.175
OCDpediatric_medicatedcasesvsCN,R_postcentral,-0.039,0.013000000000000001,,,309,178,0.6859999999999999,0.8759999999999999
OCDpediatric_medicatedcasesvsCN,R_posteriorcingulate,-0.16399999999999998,0.017,,,322,182,0.083,0.349
OCDpediatric_medicatedcasesvsCN,R_precentral,-0.125,0.013999999999999999,,,312,178,0.18899999999999997,0.42700000000000005
OCDpediatric_medicatedcasesvsCN,R_precuneus,-0.22699999999999998,0.013999999999999999,,,324,177,0.017,0.132
OCDpediatric_medicatedcasesvsCN,R_rostralanteriorcingulate,-0.059000000000000004,0.027999999999999997,,,310,179,0.537,0.772
OCDpediatric_medicatedcasesvsCN,R_rostralmiddlefrontal,-0.012,0.015,,,317,182,0.9009999999999999,0.968
OCDpediatric_medicatedcasesvsCN,R_superiorfrontal,-0.038,0.017,,,310,179,0.688,0.8759999999999999
OCDpediatric_medicatedcasesvsCN,R_superiorparietal,-0.306,0.013999999999999999,,,320,182,0.001,0.022000000000000002
OCDpediatric_medicatedcasesvsCN,R_superiortemporal,-0.016,0.017,,,298,176,0.865,0.9620000000000001
OCDpediatric_medicatedcasesvsCN,R_supramarginal,-0.14,0.015,,,303,176,0.147,0.381
OCDpediatric_medicatedcasesvsCN,R_frontalpole,0.083,0.035,,,319,183,0.38,0.604
OCDpediatric_medicatedcasesvsCN,R_temporalpole,0.057999999999999996,0.040999999999999995,,,322,182,0.541,0.772
OCDpediatric_medicatedcasesvsCN,R_transversetemporal,-0.004,0.022000000000000002,,,320,182,0.968,0.968
OCDpediatric_medicatedcasesvsCN,R_insula,-0.022000000000000002,0.019,,,312,170,0.818,0.938
