SurfaceArea,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p
OCDadult_medicatedcasesvsCN,L_bankssts,0.009000000000000001,7.018,,,1282,767,0.838,0.972
OCDadult_medicatedcasesvsCN,L_caudalanteriorcingulate,-0.03,5.579,,,1413,824,0.501,0.812
OCDadult_medicatedcasesvsCN,L_caudalmiddlefrontal,-0.064,14.682,,,1427,816,0.149,0.6579999999999999
OCDadult_medicatedcasesvsCN,L_cuneus,-0.059000000000000004,8.161,,,1402,823,0.18,0.6579999999999999
OCDadult_medicatedcasesvsCN,L_entorhinal,0.017,3.412,,,1316,776,0.7020000000000001,0.894
OCDadult_medicatedcasesvsCN,L_fusiform,0.018000000000000002,15.79,,,1426,825,0.682,0.894
OCDadult_medicatedcasesvsCN,L_inferiorparietal,0.006,23.686999999999998,,,1363,799,0.892,0.973
OCDadult_medicatedcasesvsCN,L_inferiortemporal,-0.045,17.442,,,1382,823,0.315,0.727
OCDadult_medicatedcasesvsCN,L_isthmuscingulate,-0.040999999999999995,6.78,,,1429,830,0.35100000000000003,0.7440000000000001
OCDadult_medicatedcasesvsCN,L_lateraloccipital,-0.05,21.069000000000003,,,1417,824,0.253,0.718
OCDadult_medicatedcasesvsCN,L_lateralorbitofrontal,-0.073,10.245999999999999,,,1431,832,0.09699999999999999,0.602
OCDadult_medicatedcasesvsCN,L_lingual,-0.005,16.262,,,1425,829,0.903,0.973
OCDadult_medicatedcasesvsCN,L_medialorbitofrontal,-0.025,9.267999999999999,,,1428,829,0.573,0.812
OCDadult_medicatedcasesvsCN,L_middletemporal,-0.018000000000000002,14.794,,,1319,769,0.6890000000000001,0.894
OCDadult_medicatedcasesvsCN,L_parahippocampal,-0.006,4.252,,,1422,829,0.884,0.973
OCDadult_medicatedcasesvsCN,L_paracentral,-0.055999999999999994,7.2860000000000005,,,1428,828,0.203,0.6579999999999999
OCDadult_medicatedcasesvsCN,L_parsopercularis,-0.098,11.234000000000002,,,1425,828,0.026000000000000002,0.36
OCDadult_medicatedcasesvsCN,L_parsorbitalis,-0.012,3.265,,,1429,827,0.777,0.943
OCDadult_medicatedcasesvsCN,L_parstriangularis,-0.102,8.058,,,1432,828,0.02,0.34299999999999997
OCDadult_medicatedcasesvsCN,L_pericalcarine,-0.01,9.182,,,1404,828,0.82,0.972
OCDadult_medicatedcasesvsCN,L_postcentral,-0.061,17.743,,,1401,818,0.17,0.6579999999999999
OCDadult_medicatedcasesvsCN,L_posteriorcingulate,-0.067,6.9079999999999995,,,1429,831,0.125,0.6579999999999999
OCDadult_medicatedcasesvsCN,L_precentral,0.0,18.183,,,1406,818,0.992,0.992
OCDadult_medicatedcasesvsCN,L_precuneus,0.039,15.655999999999999,,,1424,830,0.37200000000000005,0.7440000000000001
OCDadult_medicatedcasesvsCN,L_rostralanteriorcingulate,-0.049,5.917000000000001,,,1413,824,0.267,0.7240000000000001
OCDadult_medicatedcasesvsCN,L_rostralmiddlefrontal,-0.027999999999999997,25.429000000000002,,,1427,828,0.52,0.812
OCDadult_medicatedcasesvsCN,L_superiorfrontal,-0.083,25.958000000000002,,,1411,803,0.062,0.45299999999999996
OCDadult_medicatedcasesvsCN,L_superiorparietal,-0.055,23.976999999999997,,,1415,821,0.21,0.6579999999999999
OCDadult_medicatedcasesvsCN,L_superiortemporal,-0.055999999999999994,16.149,,,1294,751,0.223,0.6579999999999999
OCDadult_medicatedcasesvsCN,L_supramarginal,-0.055999999999999994,21.233,,,1308,754,0.223,0.6579999999999999
OCDadult_medicatedcasesvsCN,L_frontalpole,-0.061,1.51,,,1433,827,0.166,0.6579999999999999
OCDadult_medicatedcasesvsCN,L_temporalpole,-0.027000000000000003,2.674,,,1434,829,0.544,0.812
OCDadult_medicatedcasesvsCN,L_transversetemporal,-0.11599999999999999,3.2680000000000002,,,1431,830,0.008,0.233
OCDadult_medicatedcasesvsCN,L_insula,-0.083,8.689,,,1412,819,0.061,0.45299999999999996
OCDadult_medicatedcasesvsCN,R_bankssts,0.017,5.8420000000000005,,,1319,786,0.705,0.894
OCDadult_medicatedcasesvsCN,R_caudalanteriorcingulate,-0.06,6.555,,,1420,823,0.175,0.6579999999999999
OCDadult_medicatedcasesvsCN,R_caudalmiddlefrontal,-0.044000000000000004,14.827,,,1421,823,0.32,0.727
OCDadult_medicatedcasesvsCN,R_cuneus,-0.059000000000000004,7.91,,,1399,827,0.184,0.6579999999999999
OCDadult_medicatedcasesvsCN,R_entorhinal,-0.022000000000000002,5.895,,,1242,758,0.64,0.888
OCDadult_medicatedcasesvsCN,R_fusiform,-0.028999999999999998,15.187000000000001,,,1426,809,0.51,0.812
OCDadult_medicatedcasesvsCN,R_inferiorparietal,0.013999999999999999,26.416,,,1377,812,0.759,0.9390000000000001
OCDadult_medicatedcasesvsCN,R_inferiortemporal,0.009000000000000001,16.692999999999998,,,1399,830,0.843,0.972
OCDadult_medicatedcasesvsCN,R_isthmuscingulate,-0.025,6.05,,,1427,831,0.565,0.812
OCDadult_medicatedcasesvsCN,R_lateraloccipital,-0.035,21.828000000000003,,,1419,826,0.424,0.778
OCDadult_medicatedcasesvsCN,R_lateralorbitofrontal,-0.016,11.382,,,1429,831,0.71,0.894
OCDadult_medicatedcasesvsCN,R_lingual,-0.028999999999999998,15.308,,,1431,831,0.502,0.812
OCDadult_medicatedcasesvsCN,R_medialorbitofrontal,-0.027999999999999997,7.54,,,1426,826,0.526,0.812
OCDadult_medicatedcasesvsCN,R_middletemporal,-0.044000000000000004,14.508,,,1401,819,0.321,0.727
OCDadult_medicatedcasesvsCN,R_parahippocampal,-0.005,4.073,,,1418,828,0.909,0.973
OCDadult_medicatedcasesvsCN,R_paracentral,0.002,8.584,,,1430,829,0.956,0.973
OCDadult_medicatedcasesvsCN,R_parsopercularis,-0.036000000000000004,9.485,,,1416,822,0.414,0.778
OCDadult_medicatedcasesvsCN,R_parsorbitalis,-0.003,4.07,,,1429,829,0.938,0.973
OCDadult_medicatedcasesvsCN,R_parstriangularis,-0.002,10.141,,,1421,810,0.9590000000000001,0.973
OCDadult_medicatedcasesvsCN,R_pericalcarine,-0.047,9.89,,,1407,828,0.28800000000000003,0.725
OCDadult_medicatedcasesvsCN,R_postcentral,-0.04,17.527,,,1412,815,0.371,0.7440000000000001
OCDadult_medicatedcasesvsCN,R_posteriorcingulate,-0.134,7.202000000000001,,,1425,828,0.002,0.161
OCDadult_medicatedcasesvsCN,R_precentral,-0.04,19.980999999999998,,,1403,807,0.368,0.7440000000000001
OCDadult_medicatedcasesvsCN,R_precuneus,-0.031,17.459,,,1427,829,0.47700000000000004,0.812
OCDadult_medicatedcasesvsCN,R_rostralanteriorcingulate,-0.083,5.459,,,1411,821,0.06,0.45299999999999996
OCDadult_medicatedcasesvsCN,R_rostralmiddlefrontal,-0.027999999999999997,26.246,,,1422,829,0.519,0.812
OCDadult_medicatedcasesvsCN,R_superiorfrontal,-0.081,26.476,,,1408,821,0.067,0.45299999999999996
OCDadult_medicatedcasesvsCN,R_superiorparietal,-0.038,23.53,,,1409,820,0.396,0.77
OCDadult_medicatedcasesvsCN,R_superiortemporal,-0.11699999999999999,13.919,,,1314,781,0.01,0.233
OCDadult_medicatedcasesvsCN,R_supramarginal,-0.061,19.835,,,1319,773,0.185,0.6579999999999999
OCDadult_medicatedcasesvsCN,R_frontalpole,-0.026000000000000002,1.9040000000000001,,,1432,830,0.552,0.812
OCDadult_medicatedcasesvsCN,R_temporalpole,0.003,2.765,,,1428,808,0.9390000000000001,0.973
OCDadult_medicatedcasesvsCN,R_transversetemporal,-0.08800000000000001,2.399,,,1432,830,0.046,0.45299999999999996
