0,0,8.7293,12.212,10.753,8.5147,4.5193,0,0,0,0,0,8.5874,6.0869,0,0,0,4.331,0,3.7745,0,6.0189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8572,0,0,5.4933,0,0,0,6.3683,0,0,0,0,0,0,0,0,6.9911,5.6716,9.0179,6.0658,0,0,0,0,5.5464,5.8863,0,0,0,0,0,5.5829,7.3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9521,7.8473,4.0354,0,0,2.3082,0,0,7.2566,0,0,4.5309,0,0,0,7.4742,0,0,0,0,6.7792,0,0,0,0,0,0,0,0,8.5412,0,6.4491,0,7.8284,0,0,0,0,0,0,0,7.4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9915,0,7.9147,5.9414,8.9555,9.0515,0,0,0,4.8862,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0644,5.3102,3.0026,8.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2112,0,0,0,0,0,0,0,0,0,0,0,0,4.6301,0,6.6906,7.3681,0,7.7837,7.5673,0,7.2427,0,0,0,0,0,0,6.506,7.2296,0,0,0,0,6.9819,8.3166,4.2698,7.1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7293,0,0,9.2365,8.0778,4.9966,0,0,0,0,0,0,7.3867,7.2014,6.2826,5.2786,3.8991,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.349,3.9462,7.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5713,0,0,0,0,0,0,0,0,0,7.5964,5.7702,0,0,0,0,4.943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7983,0,0,6.2003,0,7.3548,0,7.2219,0,0,0,0,0,0,0,7.1971,5.1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8486,0,0,0,6.4874,0,0,0,0,0,0,0,0
12.212,0,9.2365,0,11.341,9.3959,0,0,0,0,0,0,8.8814,0,4.7794,0,0,4.8528,0,4.066,5.8824,6.2794,0,0,0,0,0,0,0,0,5.4252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7224,0,5.8139,0,0,0,0,0,4.4626,6.6656,4.8245,8.8621,6.0357,6.298,0,0,7.2631,5.6198,0,0,0,7.2493,6.3029,0,5.2777,0,0,0,0,0,0,0,7.502,0,0,0,0,0,0,0,0,0,0,8.8504,0,5.4408,0,0,3.0229,0,7.7153,0,0,0,0.69866,0,0,6.9071,0,0,0,0,6.7949,0,0,0,6.0087,0,0,0,0,7.3706,0,0,7.0483,0,0,0,0,0,0,0,0,0,3.6416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.091,0,6.9576,5.3238,8.261,7.9593,0,0,0,0,0,0,0
10.753,0,8.0778,11.341,0,10.697,7.5889,0,0,0,0,0,9.2338,6.4971,0,0,2.344,0,4.0845,0,7.1921,7.8734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6538,0,5.2644,0,0,0,0,0,0,5.4738,0,6.6334,6.0436,6.2692,0,0,5.0665,5.9304,5.8371,0,0,7.3617,0,0,0,7.0987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0534,7.9333,6.8105,4.2933,0,0,0,0,8.115,0,0,0,0,0,0,6.8534,0,0,0,0,6.9279,0,0,0,0,0,0,0,0,7.4042,0,7.1989,7.2489,8.1623,0,0,0,0,0,0,0,7.8127,4.8575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0349,0,6.4972,5.5564,8.1791,8.0118,0,0,0,0,0,0,0
8.5147,0,4.9966,9.3959,10.697,0,9.4797,0,0,0,0,0,9.3119,0,0,0,0,7.4144,7.3398,9.0632,9.2575,9.1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2014,0,0,0,0,0,0,0,0,0,5.5314,0,0,0,3.9443,6.5291,0,0,0,6.5795,5.8985,0,0,6.5263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6923,8.3847,3.7899,7.0433,0,8.2308,6.6715,7.8459,0,0,7.3128,0,0,0,5.8452,0,0,0,0,6.2422,0,0,0,5.7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1085,0,6.9095,6.3069,0,0,0,0,0,0,0
4.5193,0,0,0,7.5889,9.4797,0,0,0,0,0,0,6.8723,0,0,0,0,7.9937,0,3.6921,0,8.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1002,6.6192,0,0,0,0,0,0,0,5.2385,0,0,4.3095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6654,8.2063,3.2359,3.8179,0,0,2.056,6.8035,0,0,8.7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10.368,7.3613,0,7.6984,0,7.3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5674,5.8016,5.6445,6.2504,9.0201,5.4402,6.0052,0,4.8273,0,0,6.8213,0,0,0,9.9801,6.8658,10.211,9.8099,9.8256,8.6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3444,0,0,0,0,0,0,6.116,0,0,0,0,0,0,0,0,0,0,6.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2366,0,0,0,0,3.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.404,6.326,0,0,0,0,6.6378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7759,0,0,0,7.8033,5.2869,0,0,8.84,3.8897,0,5.4857,0,0,0,0,0,0,0,0,0,6.9431,7.5588,9.0463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0397,9.5017,7.1687,9.5732,9.3448,9.1519,0,0,3.7395,0,0,2.4694,4.533
0,0,0,0,0,0,0,10.368,0,0,4.6615,6.7076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6568,4.1936,0,6.5238,5.6353,0,3.3756,0,0,0,0,0,0,0,0,10.494,7.3838,9.9517,8.2999,7.2069,6.8887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6495,7.3399,0,0,0,0,3.4865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4991,0,6.0882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0047,6.742,8.6094,9.3072,8.5414,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7.3613,0,0,6.7045,8.2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2008,0,7.7381,0,0,5.7791,0,0,0,7.0883,0,0,8.2358,6.6677,6.1403,0,0,0,0,0,0,0,0,0,0,7.1524,0,0,0,0,0,0,0,0,0,0,0,0,5.6831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5591,7.104,0,4.0656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9999,4.8598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7984,0,0,0,0,0,0,0,0,0,0,5.5504,0,0,0,0,0,0,0,2.0331,0,0,0,0,0,0,0,0,0,3.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7499,2.4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8686,0,0,5.4866,0,0,0,0,0,0,0,0
